row_id,image_id,width,height,bbox,class_id,confidence
test_pen1_tur_cam1_20250921_071258_0003,pen1_tur_cam1_20250921_071258.jpg,1280,720,"[491.0,0.0,346.0,214.0]",3,0.8457
test_pen1_tur_cam1_20250921_071559_0001,pen1_tur_cam1_20250921_071559.jpg,1280,720,"[778.5,154.5,180.0,219.0]",3,0.844
test_pen1_tur_cam1_20250921_071559_0002,pen1_tur_cam1_20250921_071559.jpg,1280,720,"[606.0,106.5,271.0,207.0]",3,0.844
test_pen1_tur_cam1_20250921_071959_0001,pen1_tur_cam1_20250921_071959.jpg,1280,720,"[264.0,213.0,214.0,442.0]",2,0.994
test_pen1_tur_cam1_20250921_072101_0002,pen1_tur_cam1_20250921_072101.jpg,1280,720,"[828.2,151.0,198.0,272.0]",3,0.844
test_pen1_tur_cam1_20250921_072101_0006,pen1_tur_cam1_20250921_072101.jpg,1280,720,"[724.0,527.5,277.0,142.0]",4,0.8877
test_pen1_tur_cam1_20250921_072501_0006,pen1_tur_cam1_20250921_072501.jpg,1280,720,"[849.5,147.5,209.0,227.0]",3,0.8447
test_pen1_tur_cam1_20250921_073303_0004,pen1_tur_cam1_20250921_073303.jpg,1280,720,"[812.5,158.5,141.0,240.0]",3,0.8447
test_pen1_tur_cam1_20250921_074124_0004,pen1_tur_cam1_20250921_074124.jpg,1280,720,"[274.5,2.5,235.0,332.0]",0,0.9507
test_pen1_tur_cam1_20250921_074124_0005,pen1_tur_cam1_20250921_074124.jpg,1280,720,"[517.5,6.0,325.0,194.0]",0,0.948
test_pen1_tur_cam1_20250921_075035_0001,pen1_tur_cam1_20250921_075035.jpg,1280,720,"[293.0,2.0,208.0,364.0]",0,0.948
test_pen1_tur_cam1_20250921_075546_0001,pen1_tur_cam1_20250921_075546.jpg,1280,720,"[272.5,33.0,292.0,370.0]",2,0.994
test_pen1_tur_cam1_20250921_082804_0001,pen1_tur_cam1_20250921_082804.jpg,1280,720,"[327.5,0.5,361.0,233.0]",3,0.845
test_pen1_tur_cam1_20250921_083204_0007,pen1_tur_cam1_20250921_083204.jpg,1280,720,"[947.5,171.5,159.0,192.0]",3,0.8447
test_pen1_tur_cam1_20250921_083715_0002,pen1_tur_cam1_20250921_083715.jpg,1280,720,"[432.5,264.5,261.0,238.0]",2,0.994
test_pen1_tur_cam1_20250921_083715_0005,pen1_tur_cam1_20250921_083715.jpg,1280,720,"[806.0,511.5,248.0,139.0]",4,0.892
test_pen1_tur_cam1_20250921_083715_0006,pen1_tur_cam1_20250921_083715.jpg,1280,720,"[294.5,0.0,170.0,298.0]",4,0.8853
test_pen1_tur_cam1_20250921_083826_0001,pen1_tur_cam1_20250921_083826.jpg,1280,720,"[631.5,16.0,267.0,243.0]",3,0.8457
test_pen1_tur_cam1_20250921_083826_0002,pen1_tur_cam1_20250921_083826.jpg,1280,720,"[456.5,287.5,255.0,308.0]",2,0.994
test_pen1_tur_cam1_20250921_083826_0004,pen1_tur_cam1_20250921_083826.jpg,1280,720,"[805.5,511.0,251.0,139.0]",4,0.8906
test_pen1_tur_cam1_20250921_083826_0006,pen1_tur_cam1_20250921_083826.jpg,1280,720,"[1085.0,406.5,86.0,180.0]",2,0.9937
test_pen1_tur_cam1_20250921_084026_0003,pen1_tur_cam1_20250921_084026.jpg,1280,720,"[658.0,75.5,260.0,191.0]",3,0.8447
test_pen1_tur_cam1_20250921_084026_0006,pen1_tur_cam1_20250921_084026.jpg,1280,720,"[810.5,516.0,248.0,134.0]",4,0.8916
test_pen1_tur_cam1_20250921_084226_0001,pen1_tur_cam1_20250921_084226.jpg,1280,720,"[612.5,116.5,277.0,201.0]",3,0.845
test_pen1_tur_cam1_20250921_084226_0002,pen1_tur_cam1_20250921_084226.jpg,1280,720,"[807.0,517.5,249.0,132.0]",4,0.8906
test_pen1_tur_cam1_20250921_085759_0005,pen1_tur_cam1_20250921_085759.jpg,1280,720,"[903.5,145.5,180.0,201.0]",3,0.845
test_pen1_tur_cam1_20250921_090621_0001,pen1_tur_cam1_20250921_090621.jpg,1280,720,"[305.0,9.0,210.0,334.0]",0,0.9517
test_pen1_tur_cam1_20250921_091134_0000,pen1_tur_cam1_20250921_091134.jpg,1280,720,"[255.2,224.0,306.0,324.0]",2,0.994
test_pen1_tur_cam1_20250921_091134_0002,pen1_tur_cam1_20250921_091134.jpg,1280,720,"[518.5,17.0,333.0,187.0]",0,0.9478
test_pen1_tur_cam1_20250921_091134_0004,pen1_tur_cam1_20250921_091134.jpg,1280,720,"[838.0,155.5,242.0,215.0]",3,0.845
test_pen1_tur_cam1_20250921_091134_0005,pen1_tur_cam1_20250921_091134.jpg,1280,720,"[305.5,4.0,189.0,331.0]",0,0.95
test_pen1_tur_cam1_20250921_091334_0003,pen1_tur_cam1_20250921_091334.jpg,1280,720,"[303.5,0.0,193.0,309.0]",0,0.951
test_pen1_tur_cam1_20250921_092154_0004,pen1_tur_cam1_20250921_092154.jpg,1280,720,"[303.0,1.0,189.0,311.0]",0,0.951
test_pen1_tur_cam1_20250921_092154_0007,pen1_tur_cam1_20250921_092154.jpg,1280,720,"[1059.0,213.5,100.0,172.0]",3,0.844
test_pen1_tur_cam1_20250921_092354_0000,pen1_tur_cam1_20250921_092354.jpg,1280,720,"[246.5,178.0,209.0,387.0]",2,0.9937
test_pen1_tur_cam1_20250921_092354_0002,pen1_tur_cam1_20250921_092354.jpg,1280,720,"[773.5,134.5,208.0,273.0]",3,0.845
test_pen1_tur_cam1_20250921_092505_0002,pen1_tur_cam1_20250921_092505.jpg,1280,720,"[254.0,424.5,379.0,261.0]",2,0.9937
test_pen1_tur_cam1_20250921_092505_0008,pen1_tur_cam1_20250921_092505.jpg,1280,720,"[1094.0,352.5,65.0,206.0]",4,0.888
test_pen1_tur_cam1_20250921_092705_0003,pen1_tur_cam1_20250921_092705.jpg,1280,720,"[827.5,155.5,189.0,248.0]",3,0.8447
test_pen1_tur_cam1_20250921_092905_0005,pen1_tur_cam1_20250921_092905.jpg,1280,720,"[849.5,145.0,234.0,198.0]",3,0.845
test_pen1_tur_cam1_20250921_093217_0004,pen1_tur_cam1_20250921_093217.jpg,1280,720,"[741.5,145.5,278.0,271.0]",3,0.845
test_pen1_tur_cam1_20250921_093928_0006,pen1_tur_cam1_20250921_093928.jpg,1280,720,"[666.5,499.5,319.0,151.0]",4,0.885
test_pen1_tur_cam1_20250922_115017_0004,pen1_tur_cam1_20250922_115017.jpg,1280,720,"[504.0,29.0,326.0,166.0]",0,0.949
test_pen1_tur_cam1_20250922_115017_0006,pen1_tur_cam1_20250922_115017.jpg,1280,720,"[573.0,143.5,293.0,218.0]",0,0.949
test_pen1_tur_cam1_20250922_122226_0006,pen1_tur_cam1_20250922_122226.jpg,1280,720,"[517.0,32.0,314.0,188.0]",0,0.9478
test_pen1_tur_cam1_20250922_124932_0000,pen1_tur_cam1_20250922_124932.jpg,1280,720,"[244.8,403.7,395.0,261.0]",2,0.994
test_pen1_tur_cam1_20250922_124932_0001,pen1_tur_cam1_20250922_124932.jpg,1280,720,"[531.5,18.5,308.0,263.0]",4,0.8853
test_pen1_tur_cam1_20250922_125034_0000,pen1_tur_cam1_20250922_125034.jpg,1280,720,"[735.5,380.0,208.0,298.0]",2,0.993
test_pen1_tur_cam1_20250922_125034_0002,pen1_tur_cam1_20250922_125034.jpg,1280,720,"[528.5,18.5,315.0,265.0]",4,0.8857
test_pen1_tur_cam1_20250922_125034_0006,pen1_tur_cam1_20250922_125034.jpg,1280,720,"[973.0,206.0,165.0,148.0]",3,0.844
test_pen1_tur_cam1_20250922_125535_0003,pen1_tur_cam1_20250922_125535.jpg,1280,720,"[227.5,200.0,208.0,392.0]",2,0.993
test_pen1_tur_cam1_20250922_125935_0001,pen1_tur_cam1_20250922_125935.jpg,1280,720,"[894.5,159.0,191.0,256.0]",3,0.846
test_pen1_tur_cam1_20250922_125935_0002,pen1_tur_cam1_20250922_125935.jpg,1280,720,"[638.5,44.0,265.0,203.0]",3,0.845
test_pen1_tur_cam1_20250922_130037_0002,pen1_tur_cam1_20250922_130037.jpg,1280,720,"[281.5,135.0,369.0,159.0]",4,0.884
test_pen1_tur_cam1_20250922_130037_0004,pen1_tur_cam1_20250922_130037.jpg,1280,720,"[510.5,460.5,411.0,218.0]",2,0.993
test_pen1_tur_cam1_20250922_130237_0006,pen1_tur_cam1_20250922_130237.jpg,1280,720,"[846.0,516.5,202.0,131.0]",4,0.8857
test_pen1_tur_cam1_20250922_130437_0001,pen1_tur_cam1_20250922_130437.jpg,1280,720,"[280.5,0.0,163.0,280.0]",3,0.844
test_pen1_tur_cam1_20250922_130538_0004,pen1_tur_cam1_20250922_130538.jpg,1280,720,"[833.5,518.5,219.0,131.0]",4,0.8867
test_pen1_tur_cam1_20250922_130738_0000,pen1_tur_cam1_20250922_130738.jpg,1280,720,"[288.0,1.0,170.0,348.0]",4,0.886
test_pen1_tur_cam1_20250922_130738_0008,pen1_tur_cam1_20250922_130738.jpg,1280,720,"[806.5,523.0,246.0,126.0]",4,0.886
test_pen1_tur_cam1_20250922_130938_0000,pen1_tur_cam1_20250922_130938.jpg,1280,720,"[292.0,1.0,167.0,348.0]",4,0.884
test_pen1_tur_cam1_20250922_130938_0004,pen1_tur_cam1_20250922_130938.jpg,1280,720,"[802.0,515.5,257.0,132.0]",4,0.8853
test_pen1_tur_cam1_20250922_131240_0002,pen1_tur_cam1_20250922_131240.jpg,1280,720,"[282.5,2.0,196.0,343.0]",4,0.8833
test_pen1_tur_cam1_20250922_131440_0002,pen1_tur_cam1_20250922_131440.jpg,1280,720,"[279.0,1.0,220.0,305.0]",4,0.886
test_pen1_tur_cam1_20250922_131941_0000,pen1_tur_cam1_20250922_131941.jpg,1280,720,"[266.5,0.5,287.0,320.0]",4,0.8867
test_pen1_tur_cam1_20250922_132744_0001,pen1_tur_cam1_20250922_132744.jpg,1280,720,"[390.5,523.5,432.0,156.0]",4,0.8877
test_pen1_tur_cam1_20250922_132744_0008,pen1_tur_cam1_20250922_132744.jpg,1280,720,"[1074.0,495.0,90.0,96.0]",2,0.993
test_pen1_tur_cam1_20250922_132944_0001,pen1_tur_cam1_20250922_132944.jpg,1280,720,"[233.5,259.6,206.0,405.0]",2,0.9927
test_pen1_tur_cam1_20250922_133046_0003,pen1_tur_cam1_20250922_133046.jpg,1280,720,"[273.0,239.5,224.0,378.0]",2,0.9937
test_pen1_tur_cam1_20250922_133246_0001,pen1_tur_cam1_20250922_133246.jpg,1280,720,"[266.5,254.6,220.0,386.0]",2,0.993
test_pen1_tur_cam1_20250922_133547_0001,pen1_tur_cam1_20250922_133547.jpg,1280,720,"[290.5,241.6,241.0,339.0]",2,0.9937
test_pen1_tur_cam1_20250922_135951_0005,pen1_tur_cam1_20250922_135951.jpg,1280,720,"[1000.0,187.5,113.0,119.0]",2,0.994
test_pen1_tur_cam1_20250922_141557_0004,pen1_tur_cam1_20250922_141557.jpg,1280,720,"[856.5,158.5,221.0,190.0]",3,0.844
test_pen1_tur_cam1_20250922_141757_0001,pen1_tur_cam1_20250922_141757.jpg,1280,720,"[446.5,170.5,385.0,226.0]",1,0.947
test_pen1_tur_cam1_20250922_142458_0001,pen1_tur_cam1_20250922_142458.jpg,1280,720,"[506.0,487.0,407.0,201.0]",2,0.9927
test_pen1_tur_cam1_20250922_142458_0004,pen1_tur_cam1_20250922_142458.jpg,1280,720,"[533.5,40.0,308.0,156.0]",0,0.949
test_pen1_tur_cam1_20250922_143101_0003,pen1_tur_cam1_20250922_143101.jpg,1280,720,"[572.5,165.5,294.0,199.0]",2,0.9937
test_pen1_tur_cam1_20250922_143301_0005,pen1_tur_cam1_20250922_143301.jpg,1280,720,"[569.0,36.0,265.0,172.0]",0,0.9478
test_pen1_tur_cam1_20250922_145004_0004,pen1_tur_cam1_20250922_145004.jpg,1280,720,"[750.0,429.5,278.0,179.0]",2,0.993
test_pen1_tur_cam1_20250922_145307_0002,pen1_tur_cam1_20250922_145307.jpg,1280,720,"[460.5,466.0,393.0,207.0]",1,0.9463
test_pen1_tur_cam1_20250922_150109_0001,pen1_tur_cam1_20250922_150109.jpg,1280,720,"[560.0,43.0,294.0,227.0]",0,0.948
test_pen1_tur_cam1_20250922_170541_0001,pen1_tur_cam1_20250922_170541.jpg,1280,720,"[623.0,163.5,304.0,218.0]",0,0.949
test_pen1_tur_cam1_20250923_060024_0002,pen1_tur_cam1_20250923_060024.jpg,1280,720,"[287.5,28.5,221.0,375.0]",0,0.95
test_pen1_tur_cam1_20250923_060725_0005,pen1_tur_cam1_20250923_060725.jpg,1280,720,"[293.5,50.5,208.0,370.0]",0,0.9497
test_pen1_tur_cam1_20250923_063534_0002,pen1_tur_cam1_20250923_063534.jpg,1280,720,"[279.0,165.5,286.0,340.0]",2,0.994
test_pen1_tur_cam1_20250923_063934_0005,pen1_tur_cam1_20250923_063934.jpg,1280,720,"[963.5,189.0,146.0,209.0]",3,0.8457
test_pen1_tur_cam1_20250923_071744_0001,pen1_tur_cam1_20250923_071744.jpg,1280,720,"[308.0,0.0,349.0,219.0]",3,0.8447
test_pen1_tur_cam1_20250923_071744_0003,pen1_tur_cam1_20250923_071744.jpg,1280,720,"[845.5,144.0,230.0,188.0]",3,0.844
test_pen1_tur_cam1_20250923_071744_0004,pen1_tur_cam1_20250923_071744.jpg,1280,720,"[733.0,238.5,246.0,157.0]",3,0.844
test_pen1_tur_cam1_20250923_072246_0002,pen1_tur_cam1_20250923_072246.jpg,1280,720,"[845.5,145.0,220.0,219.0]",3,0.845
test_pen1_tur_cam1_20250923_072746_0000,pen1_tur_cam1_20250923_072746.jpg,1280,720,"[276.5,480.6,394.0,234.0]",2,0.9937
test_pen1_tur_cam1_20250923_074050_0001,pen1_tur_cam1_20250923_074050.jpg,1280,720,"[320.5,0.5,244.0,352.0]",0,0.948
test_pen1_tur_cam1_20250923_074050_0004,pen1_tur_cam1_20250923_074050.jpg,1280,720,"[640.0,128.5,258.0,159.0]",3,0.8457
test_pen1_tur_cam1_20250923_074951_0002,pen1_tur_cam1_20250923_074951.jpg,1280,720,"[689.0,243.0,318.0,229.0]",3,0.844
test_pen1_tur_cam1_20250923_074951_0005,pen1_tur_cam1_20250923_074951.jpg,1280,720,"[339.0,257.5,243.0,419.0]",2,0.993
test_pen1_tur_cam1_20250923_075253_0001,pen1_tur_cam1_20250923_075253.jpg,1280,720,"[311.5,1.5,384.0,152.0]",3,0.8447
test_pen1_tur_cam1_20250923_075253_0004,pen1_tur_cam1_20250923_075253.jpg,1280,720,"[284.8,90.2,290.0,378.0]",2,0.994
test_pen1_tur_cam1_20250923_082802_0001,pen1_tur_cam1_20250923_082802.jpg,1280,720,"[749.0,154.0,277.0,255.0]",3,0.844
test_pen1_tur_cam1_20250923_083604_0001,pen1_tur_cam1_20250923_083604.jpg,1280,720,"[272.0,177.5,457.0,172.0]",3,0.844
test_pen1_tur_cam1_20250923_090814_0002,pen1_tur_cam1_20250923_090814.jpg,1280,720,"[584.0,159.0,190.0,287.0]",2,0.994
test_pen1_tur_cam1_20250923_090814_0005,pen1_tur_cam1_20250923_090814.jpg,1280,720,"[277.5,44.5,204.0,391.0]",0,0.9507
test_pen1_tur_cam1_20250923_090814_0006,pen1_tur_cam1_20250923_090814.jpg,1280,720,"[582.0,25.0,285.0,239.0]",1,0.947
test_pen1_tur_cam1_20250923_091014_0005,pen1_tur_cam1_20250923_091014.jpg,1280,720,"[279.0,35.5,213.0,363.0]",0,0.949
test_pen1_tur_cam1_20250923_095025_0006,pen1_tur_cam1_20250923_095025.jpg,1280,720,"[858.5,146.0,192.0,245.0]",3,0.844
test_pen1_tur_cam1_20250923_095526_0003,pen1_tur_cam1_20250923_095526.jpg,1280,720,"[438.0,96.5,331.0,212.0]",3,0.8447
test_pen1_tur_cam1_20250923_095526_0005,pen1_tur_cam1_20250923_095526.jpg,1280,720,"[821.5,145.5,146.0,235.0]",3,0.8447
test_pen1_tur_cam1_20250923_095526_0006,pen1_tur_cam1_20250923_095526.jpg,1280,720,"[947.5,183.0,141.0,224.0]",3,0.8447
test_pen1_tur_cam1_20250923_095628_0004,pen1_tur_cam1_20250923_095628.jpg,1280,720,"[297.5,6.5,154.0,333.0]",4,0.885
test_pen1_tur_cam1_20250923_095828_0002,pen1_tur_cam1_20250923_095828.jpg,1280,720,"[611.5,376.0,301.0,294.0]",1,0.9463
test_pen1_tur_cam1_20250923_095828_0006,pen1_tur_cam1_20250923_095828.jpg,1280,720,"[1092.0,362.0,66.0,216.0]",4,0.884
test_pen1_tur_cam1_20250923_095828_0008,pen1_tur_cam1_20250923_095828.jpg,1280,720,"[247.0,507.5,388.0,156.0]",2,0.9927
test_pen1_tur_cam1_20250923_100128_0002,pen1_tur_cam1_20250923_100128.jpg,1280,720,"[500.5,19.5,342.0,174.0]",4,0.885
test_pen1_tur_cam1_20250923_100536_0008,pen1_tur_cam1_20250923_100536.jpg,1280,720,"[1092.0,364.0,66.0,214.0]",4,0.8857
test_pen1_tur_cam1_20250923_100630_0001,pen1_tur_cam1_20250923_100630.jpg,1280,720,"[358.5,57.2,299.0,350.0]",2,0.994
test_pen1_tur_cam1_20250923_100630_0005,pen1_tur_cam1_20250923_100630.jpg,1280,720,"[1092.0,362.0,67.0,214.0]",4,0.8833
test_pen1_tur_cam1_20250923_100835_0007,pen1_tur_cam1_20250923_100835.jpg,1280,720,"[1092.0,365.5,66.0,212.0]",4,0.886
test_pen1_tur_cam1_20250923_101035_0004,pen1_tur_cam1_20250923_101035.jpg,1280,720,"[278.0,2.0,159.0,322.0]",2,0.9937
test_pen1_tur_cam1_20250923_102534_0001,pen1_tur_cam1_20250923_102534.jpg,1280,720,"[269.0,250.5,199.0,419.0]",2,0.994
test_pen1_tur_cam1_20250923_102534_0002,pen1_tur_cam1_20250923_102534.jpg,1280,720,"[508.0,43.0,318.0,194.0]",0,0.948
test_pen1_tur_cam1_20250923_103536_0001,pen1_tur_cam1_20250923_103536.jpg,1280,720,"[246.5,186.0,234.0,474.0]",0,0.9487
test_pen1_tur_cam1_20250923_103536_0002,pen1_tur_cam1_20250923_103536.jpg,1280,720,"[552.0,224.5,280.0,348.0]",1,0.948
test_pen1_tur_cam1_20250923_103536_0003,pen1_tur_cam1_20250923_103536.jpg,1280,720,"[819.0,147.5,153.0,234.0]",3,0.845
test_pen1_tur_cam1_20250923_103838_0000,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[503.5,222.5,336.0,329.0]",2,0.994
test_pen1_tur_cam1_20250923_103838_0002,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[257.0,168.5,221.0,451.0]",0,0.948
test_pen1_tur_cam1_20250923_103838_0006,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[983.5,207.0,142.0,196.0]",3,0.845
test_pen1_tur_cam1_20250923_104340_0000,pen1_tur_cam1_20250923_104340.jpg,1280,720,"[258.5,158.5,213.0,454.0]",0,0.9487
test_pen1_tur_cam1_20250923_104340_0004,pen1_tur_cam1_20250923_104340.jpg,1280,720,"[1094.5,400.5,86.0,189.0]",2,0.994
test_pen1_tur_cam1_20250923_104840_0000,pen1_tur_cam1_20250923_104840.jpg,1280,720,"[258.0,156.5,230.0,467.0]",0,0.949
test_pen1_tur_cam1_20250923_110345_0002,pen1_tur_cam1_20250923_110345.jpg,1280,720,"[247.5,194.5,248.0,444.0]",0,0.9497
test_pen1_tur_cam1_20250923_122407_0002,pen1_tur_cam1_20250923_122407.jpg,1280,720,"[324.0,2.0,327.0,200.0]",0,0.948
test_pen1_tur_cam1_20250923_122407_0004,pen1_tur_cam1_20250923_122407.jpg,1280,720,"[547.5,159.0,312.0,239.0]",0,0.949
test_pen1_tur_cam1_20250923_122607_0007,pen1_tur_cam1_20250923_122607.jpg,1280,720,"[579.5,60.0,250.0,122.0]",0,0.948
test_pen1_tur_cam1_20250923_122907_0003,pen1_tur_cam1_20250923_122907.jpg,1280,720,"[560.5,158.0,299.0,231.0]",0,0.9497
test_pen1_tur_cam1_20250923_122907_0006,pen1_tur_cam1_20250923_122907.jpg,1280,720,"[336.0,0.5,334.0,128.0]",2,0.9937
test_pen1_tur_cam1_20250923_123107_0003,pen1_tur_cam1_20250923_123107.jpg,1280,720,"[545.0,140.5,326.0,253.0]",0,0.948
test_pen1_tur_cam1_20250923_123610_0008,pen1_tur_cam1_20250923_123610.jpg,1280,720,"[1099.5,323.0,79.0,170.0]",2,0.9927
test_pen1_tur_cam1_20250923_123910_0004,pen1_tur_cam1_20250923_123910.jpg,1280,720,"[1078.0,435.5,92.0,162.0]",2,0.9927
test_pen1_tur_cam1_20250923_123910_0007,pen1_tur_cam1_20250923_123910.jpg,1280,720,"[945.5,254.0,124.0,289.0]",2,0.993
test_pen1_tur_cam1_20250923_130919_0003,pen1_tur_cam1_20250923_130919.jpg,1280,720,"[882.0,529.0,212.0,111.0]",4,0.8857
test_pen1_tur_cam1_20250923_130919_0004,pen1_tur_cam1_20250923_130919.jpg,1280,720,"[850.5,155.0,185.0,247.0]",3,0.8457
test_pen1_tur_cam1_20250923_131119_0000,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[792.5,149.5,157.0,236.0]",3,0.845
test_pen1_tur_cam1_20250923_131119_0003,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[939.5,180.5,159.0,204.0]",3,0.846
test_pen1_tur_cam1_20250923_131119_0005,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[903.5,530.0,183.0,115.0]",4,0.8833
test_pen1_tur_cam1_20250923_131219_0000,pen1_tur_cam1_20250923_131219.jpg,1280,720,"[551.0,527.5,364.0,145.0]",4,0.8896
test_pen1_tur_cam1_20250923_131419_0002,pen1_tur_cam1_20250923_131419.jpg,1280,720,"[543.0,526.5,383.0,147.0]",4,0.886
test_pen1_tur_cam1_20250923_131419_0004,pen1_tur_cam1_20250923_131419.jpg,1280,720,"[848.0,147.5,210.0,254.0]",3,0.845
test_pen1_tur_cam1_20250923_131619_0004,pen1_tur_cam1_20250923_131619.jpg,1280,720,"[550.5,525.5,373.0,147.0]",4,0.8926
test_pen1_tur_cam1_20250923_132422_0000,pen1_tur_cam1_20250923_132422.jpg,1280,720,"[392.0,370.0,417.0,292.0]",1,0.9463
test_pen1_tur_cam1_20250923_134127_0003,pen1_tur_cam1_20250923_134127.jpg,1280,720,"[841.0,158.8,211.0,210.0]",3,0.845
test_pen1_tur_cam1_20250923_134428_0003,pen1_tur_cam1_20250923_134428.jpg,1280,720,"[276.8,2.0,230.0,346.0]",0,0.949
test_pen1_tur_cam1_20250923_134729_0006,pen1_tur_cam1_20250923_134729.jpg,1280,720,"[543.0,86.0,348.0,156.0]",3,0.8447
test_pen1_tur_cam1_20250923_140132_0002,pen1_tur_cam1_20250923_140132.jpg,1280,720,"[524.5,10.5,313.0,211.0]",1,0.947
test_pen1_tur_cam1_20250923_140132_0004,pen1_tur_cam1_20250923_140132.jpg,1280,720,"[279.0,94.0,372.0,233.0]",2,0.9937
test_pen1_tur_cam1_20250923_141737_0002,pen1_tur_cam1_20250923_141737.jpg,1280,720,"[741.5,133.5,276.0,234.0]",3,0.8467
test_pen1_tur_cam1_20250923_141937_0005,pen1_tur_cam1_20250923_141937.jpg,1280,720,"[506.0,10.5,320.0,170.0]",4,0.888
test_pen1_tur_cam1_20250923_142137_0002,pen1_tur_cam1_20250923_142137.jpg,1280,720,"[789.5,147.5,165.0,221.0]",3,0.844
test_pen1_tur_cam1_20250923_142439_0001,pen1_tur_cam1_20250923_142439.jpg,1280,720,"[845.0,156.5,185.0,244.0]",3,0.8447
test_pen1_tur_cam1_20250923_145748_0002,pen1_tur_cam1_20250923_145748.jpg,1280,720,"[359.0,439.5,426.0,238.0]",1,0.9463
test_pen1_tur_cam1_20250923_145948_0002,pen1_tur_cam1_20250923_145948.jpg,1280,720,"[368.0,440.5,418.0,237.0]",1,0.9463
test_pen1_tur_cam1_20250923_172226_0005,pen1_tur_cam1_20250923_172226.jpg,1280,720,"[938.0,174.5,163.0,198.0]",3,0.845
test_pen1_tur_cam1_20250923_172527_0000,pen1_tur_cam1_20250923_172527.jpg,1280,720,"[532.0,65.5,355.0,186.0]",3,0.8457
test_pen1_tur_cam1_20250923_173730_0001,pen1_tur_cam1_20250923_173730.jpg,1280,720,"[290.0,183.5,200.0,394.0]",2,0.9937
test_pen1_tur_cam1_20250924_060002_0000,pen1_tur_cam1_20250924_060002.jpg,1280,720,"[453.5,43.5,360.0,256.0]",1,0.946
test_pen1_tur_cam1_20250924_060402_0003,pen1_tur_cam1_20250924_060402.jpg,1280,720,"[258.0,330.0,356.0,197.0]",2,0.9937
test_pen1_tur_cam1_20250924_061707_0002,pen1_tur_cam1_20250924_061707.jpg,1280,720,"[634.5,373.0,348.0,235.0]",2,0.9927
test_pen1_tur_cam1_20250924_061707_0003,pen1_tur_cam1_20250924_061707.jpg,1280,720,"[470.0,11.0,317.0,267.0]",1,0.9473
test_pen1_tur_cam1_20250924_061907_0000,pen1_tur_cam1_20250924_061907.jpg,1280,720,"[470.5,9.5,312.0,276.0]",1,0.9478
test_pen1_tur_cam1_20250924_062208_0001,pen1_tur_cam1_20250924_062208.jpg,1280,720,"[684.5,320.5,328.0,214.0]",2,0.994
test_pen1_tur_cam1_20250924_062208_0005,pen1_tur_cam1_20250924_062208.jpg,1280,720,"[471.0,5.0,320.0,288.0]",1,0.947
