row_id,image_id,width,height,bbox,class_id,confidence
test_pen1_tur_cam1_20250923_090814_0002,pen1_tur_cam1_20250923_090814.jpg,1280,720,"[584.0,159.0,190.0,287.0]",2,0.992
test_pen1_tur_cam1_20250923_100630_0001,pen1_tur_cam1_20250923_100630.jpg,1280,720,"[358.5,57.2,299.0,350.0]",2,0.986
test_pen1_tur_cam1_20250923_102534_0001,pen1_tur_cam1_20250923_102534.jpg,1280,720,"[269.0,250.5,199.0,419.0]",2,0.9863
test_pen1_tur_cam1_20250923_103838_0000,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[503.5,222.5,336.0,329.0]",2,0.9834
test_pen1_tur_cam1_20250923_104340_0004,pen1_tur_cam1_20250923_104340.jpg,1280,720,"[1094.5,400.5,86.0,189.0]",2,0.989
test_pen1_tur_cam1_20250923_123910_0004,pen1_tur_cam1_20250923_123910.jpg,1280,720,"[1078.0,435.5,92.0,162.0]",2,0.964
test_pen1_tur_cam1_20250924_090751_0006,pen1_tur_cam1_20250924_090751.jpg,1280,720,"[664.0,294.0,207.0,315.0]",2,0.99
test_pen1_tur_cam1_20250924_095606_0001,pen1_tur_cam1_20250924_095606.jpg,1280,720,"[247.5,221.0,370.0,244.0]",2,0.993
test_pen1_tur_cam1_20250924_112831_0001,pen1_tur_cam1_20250924_112831.jpg,1280,720,"[668.5,336.5,166.0,330.0]",2,0.9907
test_pen1_tur_cam1_20250924_113031_0001,pen1_tur_cam1_20250924_113031.jpg,1280,720,"[563.2,166.5,293.0,162.0]",2,0.959
test_pen1_tur_cam1_20250924_113837_0007,pen1_tur_cam1_20250924_113837.jpg,1280,720,"[425.5,23.5,301.0,241.0]",2,0.9883
test_pen1_tur_cam1_20250924_121856_0008,pen1_tur_cam1_20250924_121856.jpg,1280,720,"[1060.2,451.5,100.0,127.0]",2,0.9507
test_pen1_tur_cam1_20250924_130208_0004,pen1_tur_cam1_20250924_130208.jpg,1280,720,"[628.0,283.6,356.0,214.0]",2,0.989
test_pen1_tur_cam1_20250924_140726_0005,pen1_tur_cam1_20250924_140726.jpg,1280,720,"[999.5,456.5,131.0,143.0]",2,0.976
test_pen1_tur_cam1_20250924_140726_0008,pen1_tur_cam1_20250924_140726.jpg,1280,720,"[312.5,311.0,359.0,174.0]",2,0.991
test_pen1_tur_cam1_20250925_074321_0005,pen1_tur_cam1_20250925_074321.jpg,1280,720,"[346.0,0.5,172.0,346.0]",2,0.991
test_pen1_tur_cam1_20250925_083033_0004,pen1_tur_cam1_20250925_083033.jpg,1280,720,"[421.5,81.0,259.0,265.0]",2,0.9736
test_pen1_tur_cam1_20250925_083135_0004,pen1_tur_cam1_20250925_083135.jpg,1280,720,"[367.5,134.0,315.0,234.0]",2,0.99
test_pen1_tur_cam1_20250925_090543_0002,pen1_tur_cam1_20250925_090543.jpg,1280,720,"[293.5,12.0,355.0,318.0]",2,0.989
test_pen1_tur_cam1_20250925_122241_0000,pen1_tur_cam1_20250925_122241.jpg,1280,720,"[510.0,164.0,238.0,322.0]",2,0.9897
test_pen1_tur_cam1_20250925_131955_0003,pen1_tur_cam1_20250925_131955.jpg,1280,720,"[457.7,111.7,374.0,222.0]",2,0.992
test_pen1_tur_cam1_20250925_132657_0008,pen1_tur_cam1_20250925_132657.jpg,1280,720,"[1036.5,209.5,95.0,109.0]",2,0.995
test_pen1_tur_cam1_20250925_135204_0000,pen1_tur_cam1_20250925_135204.jpg,1280,720,"[261.0,200.0,417.0,188.0]",2,0.9863
test_pen1_tur_cam1_20250925_142713_0006,pen1_tur_cam1_20250925_142713.jpg,1280,720,"[1075.0,437.6,90.0,143.0]",2,0.9893
test_pen1_tur_cam1_20250925_155737_0005,pen1_tur_cam1_20250925_155737.jpg,1280,720,"[558.0,3.6,216.0,324.0]",2,0.9614
test_pen1_tur_cam1_20250925_160540_0003,pen1_tur_cam1_20250925_160540.jpg,1280,720,"[230.0,134.5,201.0,361.0]",2,0.988
test_pen1_tur_cam1_20250926_073459_0003,pen1_tur_cam1_20250926_073459.jpg,1280,720,"[240.5,137.5,173.0,403.0]",2,0.979
test_pen1_tur_cam1_20250926_073600_0002,pen1_tur_cam1_20250926_073600.jpg,1280,720,"[278.0,222.0,360.0,197.0]",2,0.9805
test_pen1_tur_cam1_20250926_080307_0001,pen1_tur_cam1_20250926_080307.jpg,1280,720,"[285.0,168.0,317.0,295.0]",2,0.973
test_pen2_orb_cam2_20250923_092757_0006,pen2_orb_cam2_20250923_092757.jpg,1280,720,"[435.5,72.5,163.0,142.0]",2,0.983
test_pen2_orb_cam2_20250923_100340_0006,pen2_orb_cam2_20250923_100340.jpg,1280,720,"[422.0,66.0,171.0,146.0]",2,0.99
test_pen2_orb_cam2_20250923_105144_0002,pen2_orb_cam2_20250923_105144.jpg,1280,720,"[364.5,426.0,354.0,291.0]",2,0.9917
test_pen2_orb_cam2_20250924_083721_0006,pen2_orb_cam2_20250924_083721.jpg,1280,720,"[601.5,62.0,247.0,129.0]",2,0.977
test_pen2_orb_cam2_20250924_083721_0007,pen2_orb_cam2_20250924_083721.jpg,1280,720,"[686.0,120.0,180.0,155.0]",2,0.98
test_pen2_orb_cam2_20250924_091030_0002,pen2_orb_cam2_20250924_091030.jpg,1280,720,"[564.0,166.0,155.0,286.0]",2,0.9897
test_pen2_orb_cam2_20250924_094109_0003,pen2_orb_cam2_20250924_094109.jpg,1280,720,"[546.5,67.0,250.0,153.0]",2,0.99
test_pen2_orb_cam2_20250924_101350_0005,pen2_orb_cam2_20250924_101350.jpg,1280,720,"[580.0,70.0,116.0,149.0]",2,0.9556
test_pen2_orb_cam2_20250925_083420_0004,pen2_orb_cam2_20250925_083420.jpg,1280,720,"[602.5,22.0,193.0,158.0]",2,0.9897
test_pen2_orb_cam2_20250925_095034_0001,pen2_orb_cam2_20250925_095034.jpg,1280,720,"[356.0,297.5,179.0,254.0]",2,0.9927
test_pen2_orb_cam2_20250925_095134_0000,pen2_orb_cam2_20250925_095134.jpg,1280,720,"[289.0,295.5,208.0,260.0]",2,0.993
test_pen2_orb_cam2_20250925_100823_0006,pen2_orb_cam2_20250925_100823.jpg,1280,720,"[568.5,67.5,186.0,130.0]",2,0.9873
test_pen2_orb_cam2_20250925_102505_0002,pen2_orb_cam2_20250925_102505.jpg,1280,720,"[548.8,24.0,241.0,144.0]",2,0.95
test_pen2_tur_cam2_20250921_051614_0006,pen2_tur_cam2_20250921_051614.jpg,1280,720,"[275.0,172.0,238.0,386.0]",2,0.991
test_pen2_tur_cam2_20250921_054920_0005,pen2_tur_cam2_20250921_054920.jpg,1280,720,"[603.0,432.0,271.0,199.0]",2,0.994
test_pen2_tur_cam2_20250921_070355_0004,pen2_tur_cam2_20250921_070355.jpg,1280,720,"[793.5,133.5,187.0,135.0]",2,0.9585
test_pen2_tur_cam2_20250921_072239_0003,pen2_tur_cam2_20250921_072239.jpg,1280,720,"[513.0,15.0,358.0,242.0]",2,0.9883
test_pen2_tur_cam2_20250921_073102_0004,pen2_tur_cam2_20250921_073102.jpg,1280,720,"[478.5,0.5,221.0,355.0]",2,0.9863
test_pen2_tur_cam2_20250921_083128_0003,pen2_tur_cam2_20250921_083128.jpg,1280,720,"[429.0,338.0,375.0,220.0]",2,0.992
test_pen2_tur_cam2_20250921_092843_0003,pen2_tur_cam2_20250921_092843.jpg,1280,720,"[244.5,0.0,424.0,183.0]",2,0.987
test_pen2_tur_cam2_20250922_120421_0003,pen2_tur_cam2_20250922_120421.jpg,1280,720,"[445.5,16.5,435.0,191.0]",2,0.9893
test_pen2_tur_cam2_20250922_120522_0005,pen2_tur_cam2_20250922_120522.jpg,1280,720,"[295.5,1.0,463.0,146.0]",2,0.9536
test_pen2_tur_cam2_20250922_125234_0004,pen2_tur_cam2_20250922_125234.jpg,1280,720,"[199.5,244.0,189.0,445.0]",2,0.9917
test_pen2_tur_cam2_20250922_125234_0009,pen2_tur_cam2_20250922_125234.jpg,1280,720,"[1069.0,297.0,83.0,144.0]",2,0.952
test_pen2_tur_cam2_20250922_125736_0008,pen2_tur_cam2_20250922_125736.jpg,1280,720,"[1054.0,291.5,83.9,140.3]",2,0.957
test_pen2_tur_cam2_20250922_130739_0002,pen2_tur_cam2_20250922_130739.jpg,1280,720,"[588.0,22.5,338.0,186.0]",2,0.952
test_pen2_tur_cam2_20250922_132744_0003,pen2_tur_cam2_20250922_132744.jpg,1280,720,"[886.0,116.0,147.0,174.0]",2,0.9873
test_pen2_tur_cam2_20250922_133546_0008,pen2_tur_cam2_20250922_133546.jpg,1280,720,"[944.5,413.5,123.2,119.7]",2,0.96
test_pen2_tur_cam2_20250922_140517_0004,pen2_tur_cam2_20250922_140517.jpg,1280,720,"[835.5,190.0,142.0,294.0]",2,0.9927
test_pen2_tur_cam2_20250922_142458_0005,pen2_tur_cam2_20250922_142458.jpg,1280,720,"[956.5,182.5,146.0,224.0]",2,0.9907
test_pen2_tur_cam2_20250922_144804_0001,pen2_tur_cam2_20250922_144804.jpg,1280,720,"[182.0,1.5,280.0,402.0]",2,0.988
test_pen2_tur_cam2_20250923_071442_0005,pen2_tur_cam2_20250923_071442.jpg,1280,720,"[713.5,51.5,223.2,175.0]",2,0.9937
test_pen2_tur_cam2_20250923_072445_0007,pen2_tur_cam2_20250923_072445.jpg,1280,720,"[191.5,195.5,173.0,347.0]",2,0.988
test_pen2_tur_cam2_20250923_073549_0003,pen2_tur_cam2_20250923_073549.jpg,1280,720,"[403.5,442.5,375.0,258.0]",2,0.9873
test_pen2_tur_cam2_20250923_075052_0004,pen2_tur_cam2_20250923_075052.jpg,1280,720,"[189.5,40.5,216.0,433.0]",2,0.9795
test_pen2_tur_cam2_20250923_105041_0009,pen2_tur_cam2_20250923_105041.jpg,1280,720,"[900.5,283.5,123.0,235.0]",2,0.9805
test_pen2_tur_cam2_20250923_120401_0004,pen2_tur_cam2_20250923_120401.jpg,1280,720,"[702.0,26.0,213.0,146.0]",2,0.984
test_pen2_tur_cam2_20250923_130116_0000,pen2_tur_cam2_20250923_130116.jpg,1280,720,"[379.5,220.5,315.0,333.0]",2,0.9844
test_pen2_tur_cam2_20250923_130116_0004,pen2_tur_cam2_20250923_130116.jpg,1280,720,"[229.5,28.5,328.0,300.0]",2,0.9907
test_pen2_tur_cam2_20250924_072924_0003,pen2_tur_cam2_20250924_072924.jpg,1280,720,"[225.0,222.0,148.0,490.0]",2,0.9717
test_pen2_tur_cam2_20250924_074930_0000,pen2_tur_cam2_20250924_074930.jpg,1280,720,"[343.0,9.5,336.0,345.0]",2,0.9883
test_pen2_tur_cam2_20250924_110533_0004,pen2_tur_cam2_20250924_110533.jpg,1280,720,"[646.5,5.0,186.0,358.0]",2,0.972
test_pen2_tur_cam2_20250924_122044_0000,pen2_tur_cam2_20250924_122044.jpg,1280,720,"[291.5,206.0,243.0,320.0]",2,0.989
test_pen2_tur_cam2_20250924_122146_0006,pen2_tur_cam2_20250924_122146.jpg,1280,720,"[190.5,272.0,194.0,363.0]",2,0.9824
test_pen2_tur_cam2_20250924_125353_0000,pen2_tur_cam2_20250924_125353.jpg,1280,720,"[662.0,228.0,202.0,323.0]",2,0.9775
test_pen2_tur_cam2_20250924_152132_0005,pen2_tur_cam2_20250924_152132.jpg,1280,720,"[597.0,296.0,254.0,280.0]",2,0.971
test_pen2_tur_cam2_20250924_153236_0004,pen2_tur_cam2_20250924_153236.jpg,1280,720,"[358.5,122.0,344.0,197.0]",2,0.9937
test_pen2_tur_cam2_20250925_075009_0003,pen2_tur_cam2_20250925_075009.jpg,1280,720,"[548.5,98.5,348.0,189.0]",2,0.973
test_pen2_tur_cam2_20250925_075111_0001,pen2_tur_cam2_20250925_075111.jpg,1280,720,"[534.0,19.5,303.0,239.0]",2,0.983
test_pen2_tur_cam2_20250925_085327_0004,pen2_tur_cam2_20250925_085327.jpg,1280,720,"[326.0,420.5,376.0,208.0]",2,0.987
test_pen2_tur_cam2_20250925_095042_0001,pen2_tur_cam2_20250925_095042.jpg,1280,720,"[756.0,67.0,178.0,275.0]",2,0.9907
test_pen2_tur_cam2_20250925_095042_0007,pen2_tur_cam2_20250925_095042.jpg,1280,720,"[990.5,118.0,117.0,120.0]",2,0.96
test_pen2_tur_cam2_20250925_095846_0006,pen2_tur_cam2_20250925_095846.jpg,1280,720,"[222.0,245.0,160.0,394.0]",2,0.9697
test_pen2_tur_cam2_20250925_103053_0003,pen2_tur_cam2_20250925_103053.jpg,1280,720,"[422.2,144.5,164.0,422.0]",2,0.9697
test_pen2_tur_cam2_20250925_120921_0003,pen2_tur_cam2_20250925_120921.jpg,1280,720,"[205.5,247.0,191.0,471.0]",2,0.9746
test_pen2_tur_cam2_20250925_121422_0009,pen2_tur_cam2_20250925_121422.jpg,1280,720,"[969.5,121.5,135.0,100.0]",2,0.956
test_pen2_tur_cam2_20250925_122225_0004,pen2_tur_cam2_20250925_122225.jpg,1280,720,"[225.0,317.0,392.0,226.0]",2,0.988
test_pen2_tur_cam2_20250925_132242_0001,pen2_tur_cam2_20250925_132242.jpg,1280,720,"[722.5,47.0,210.0,296.0]",2,0.9917
test_pen2_tur_cam2_20250925_133644_0009,pen2_tur_cam2_20250925_133644.jpg,1280,720,"[986.0,402.5,106.0,134.2]",2,0.9834
test_pen2_tur_cam2_20250925_134447_0003,pen2_tur_cam2_20250925_134447.jpg,1280,720,"[816.0,72.5,147.0,232.0]",2,0.993
test_pen2_tur_cam2_20250925_144003_0008,pen2_tur_cam2_20250925_144003.jpg,1280,720,"[956.0,80.0,120.0,134.0]",2,0.9526
test_pen2_tur_cam2_20250925_144703_0009,pen2_tur_cam2_20250925_144703.jpg,1280,720,"[488.0,5.0,347.0,213.0]",2,0.987
test_pen2_tur_cam2_20250925_154218_0003,pen2_tur_cam2_20250925_154218.jpg,1280,720,"[448.0,54.0,272.0,287.0]",2,0.993
test_pen2_tur_cam2_20250925_154319_0001,pen2_tur_cam2_20250925_154319.jpg,1280,720,"[331.5,0.5,417.0,250.0]",2,0.986
